============================================================
  ADS-B RECEIVER STATISTICS
============================================================
  Data points   : 362,666
  Unique aircraft: 760
  Date range    : 2025-11-20 to 2026-02-06
  Days of data  : 79
  Flight sessions: 8,432

------------------------------------------------------------
  TOP 760 — TIME IN AIRSPACE (cumulative observed time)
------------------------------------------------------------
  494. EJA577         6,153 ft
  495. N717TV         6,153 ft
  496. N346PA         6,153 ft
  497. EJA910         6,154 ft
  498. N185HJ         6,154 ft
  499. N2940T         6,154 ft
  500. VPCIP          6,155 ft
  501. CXK1106        6,159 ft
  502. N98444         6,159 ft
  503. N173SK         6,160 ft
  504. N353VR         6,160 ft
  505. N478BC         6,160 ft
  506. N716XJ         6,161 ft
  507. N589E          6,163 ft
  508. N53UB          6,163 ft
  509. EJA544         6,163 ft
  510. CXK674         6,164 ft
  511. N22WB          6,164 ft
  512. N307EE         6,165 ft
  513. N1648H         6,165 ft
  514. N139SH         6,170 ft
  515. CXK329         6,172 ft
  516. N375DB         6,172 ft
  517. N2315C         6,173 ft
  518. N79347         6,174 ft
  519. N9TC           6,175 ft
  520. N369PC         6,176 ft
  521. N2643V         6,176 ft
  522. LXJ392         6,176 ft
  523. N865QS         6,177 ft
  524. N2459S         6,177 ft
  525. N109MJ         6,179 ft
  526. N6FZ           6,179 ft
  527. N3664U         6,180 ft
  528. EJM188         6,180 ft
  529. LXJ262         6,181 ft
  530. N8314W         6,183 ft
  531. N888           6,184 ft
  532. N858ZG         6,184 ft
  533. N98306         6,188 ft
  534. N22265         6,188 ft
  535. CXK1076        6,189 ft
  536. N5327J         6,189 ft
  537. N525PZ         6,189 ft
  538. LOST37         6,190 ft
  539. N681DB         6,190 ft
  540. N7973M         6,193 ft
  541. N8795W         6,193 ft
  542. N590JL         6,194 ft
  543. N1071Z         6,194 ft
  544. GLT393         6,195 ft
  545. VNT372         6,195 ft
  546. N1075E         6,196 ft
  547. N996EP         6,197 ft
  548. PCH2           6,198 ft
  549. CXK623         6,199 ft
  550. N100ML         6,199 ft
  551. N775AL         6,199 ft
  552. KSLAWO1        6,199 ft
  553. SLH4           6,200 ft
  554. N4741X         6,200 ft
  555. N525PG         6,205 ft
  556. JCY900         6,205 ft
  557. N978GV         6,209 ft
  558. N971KC         6,209 ft
  559. TG24           6,212 ft
  560. N456FM         6,213 ft
  561. N172MT         6,214 ft
  562. N22AF          6,214 ft
  563. N112TG         6,214 ft
  564. N92RV          6,215 ft
  565. N89764         6,220 ft
  566. EJA574         6,220 ft
  567. N100DD         6,221 ft
  568. N661M          6,221 ft
  569. N6749G         6,224 ft
  570. N68VS          6,227 ft
  571. N8DZ           6,228 ft
  572. N756XP         6,229 ft
  573. N382TS         6,234 ft
  574. N327MP         6,235 ft
  575. CXK495         6,238 ft
  576. N778HA         6,239 ft
  577. N8125P         6,239 ft
  578. PIKES42        6,239 ft
  579. N7873N         6,241 ft
  580. N72KM          6,242 ft
  581. N305BZ         6,245 ft
  582. N4729C         6,245 ft
  583. N24X           6,246 ft
  584. N8094T         6,248 ft
  585. EJA416         6,252 ft
  586. N9894Y         6,253 ft
  587. N475XP         6,253 ft
  588. N5275S         6,254 ft
  589. N1803W         6,255 ft
  590. N585GC         6,255 ft
  591. N322BW         6,257 ft
  592. CAP584         6,258 ft
  593. N3952Q         6,258 ft
  594. N8840V         6,259 ft
  595. NGF7579        6,262 ft
  596. N28FY          6,265 ft
  597. N397MY         6,267 ft
  598. N462SW         6,267 ft
  599. N956GM         6,270 ft
  600. N570DS         6,273 ft
  601. CXK188         6,274 ft
  602. N321TF         6,274 ft
  603. N144RU         6,275 ft
  604. N789JH         6,275 ft
  605. N222AL         6,277 ft
  606. N850AX         6,279 ft
  607. N1091A         6,279 ft
  608. N6642J         6,281 ft
  609. N9523Q         6,281 ft
  610. N727MS         6,282 ft
  611. N788RB         6,284 ft
  612. ERY850         6,284 ft
  613. N700WW         6,284 ft
  614. N508JD         6,284 ft
  615. CBC868         6,285 ft
  616. EJA584         6,287 ft
  617. N121RE         6,289 ft
  618. N6007C         6,294 ft
  619. N421RS         6,294 ft
  620. N277WG         6,301 ft
  621. N523C          6,303 ft
  622. N800MD         6,306 ft
  623. N63NX          6,307 ft
  624. N34982         6,307 ft
  625. N6744W         6,308 ft
  626. N3343Q         6,308 ft
  627. N125Z          6,309 ft
  628. CXK174         6,313 ft
  629. N223CW         6,313 ft
  630. RTY131         6,313 ft
  631. N104QT         6,315 ft
  632. N303DC         6,318 ft
  633. TG25           6,318 ft
  634. N351WT         6,319 ft
  635. N275AM         6,324 ft
  636. N222CS         6,324 ft
  637. TG57           6,329 ft
  638. N96665         6,329 ft
  639. N9133F         6,330 ft
  640. RAIDR07        6,330 ft
  641. N2046Z         6,332 ft
  642. N572SG         6,332 ft
  643. N9614H         6,332 ft
  644. N59PJ          6,336 ft
  645. N331JK         6,339 ft
  646. N210JV         6,341 ft
  647. N702           6,342 ft
  648. N734EQ         6,342 ft
  649. N44941         6,344 ft
  650. N736JH         6,348 ft
  651. N742BS         6,349 ft
  652. N493JD         6,349 ft
  653. N227MF         6,349 ft
  654. N850TA         6,350 ft
  655. N980EK         6,351 ft
  656. N910ER         6,355 ft
  657. N713MA         6,355 ft
  658. N51EP          6,357 ft
  659. N333SR         6,359 ft
  660. N1813B         6,360 ft
  661. N555EW         6,362 ft
  662. N848           6,364 ft
  663. N722AP         6,364 ft
  664. CAP597         6,368 ft
  665. N2169W         6,369 ft
  666. TG61           6,369 ft
  667. N28BJ          6,372 ft
  668. N1090J         6,373 ft
  669. N9580J         6,374 ft
  670. N165AR         6,375 ft
  671. N758RF         6,378 ft
  672. N737JR         6,381 ft
  673. N7963W         6,384 ft
  674. N777YN         6,384 ft
  675. N790CA         6,384 ft
  676. N11024         6,385 ft
  677. N4221Q         6,385 ft
  678. N340RF         6,389 ft
  679. N660PS         6,389 ft
  680. N267AM         6,393 ft
  681. N194AK         6,398 ft
  682. N185EE         6,399 ft
  683. N901LB         6,399 ft
  684. N275TB         6,401 ft
  685. N410SJ         6,404 ft
  686. N58219         6,404 ft
  687. N93JN          6,405 ft
  688. N927ML         6,405 ft
  689. N630WE         6,406 ft
  690. SCW4827        6,412 ft
  691. N651DR         6,412 ft
  692. N853HL         6,413 ft
  693. KFS123         6,414 ft
  694. N1668M         6,415 ft
  695. N98FF          6,416 ft
  696. N898AJ         6,418 ft
  697. N707PD         6,418 ft
  698. SWIFT11        6,418 ft
  699. N663JN         6,423 ft
  700. N654CP         6,424 ft
  701. N59FB          6,424 ft
  702. N482CG         6,425 ft
  703. LIFELN1        6,426 ft
  704. N1504R         6,427 ft
  705. N183SF         6,429 ft
  706. N744EF         6,432 ft
  707. N327D          6,445 ft
  708. N599RM         6,447 ft
  709. N5HT           6,450 ft
  710. N2110A         6,451 ft
  711. N146EC         6,452 ft
  712. N56JP          6,452 ft
  713. N850GH         6,454 ft
  714. N910PK         6,454 ft
  715. N7255T         6,454 ft
  716. EJM702         6,457 ft
  717. N736VX         6,458 ft
  718. N28995         6,459 ft
  719. JTL882         6,459 ft
  720. N850AG         6,459 ft
  721. N110DK         6,460 ft
  722. N779CC         6,461 ft
  723. N8533X         6,462 ft
  724. N355T          6,464 ft
  725. N176LA         6,465 ft
  726. N410DM         6,465 ft
  727. N711WV         6,466 ft
  728. N531SJ         6,467 ft
  729. N645R          6,470 ft
  730. N443S          6,474 ft
  731. N725MS         6,474 ft
  732. JTL980         6,477 ft
  733. N71PP          6,479 ft
  734. N12JA          6,479 ft
  735. N930PW         6,479 ft
  736. N778GT         6,480 ft
  737. RTY909         6,480 ft
  738. ARROW12        6,489 ft
  739. N4615C         6,489 ft
  740. N32AV          6,489 ft
  741. N318SA         6,492 ft
  742. N398MP         6,493 ft
  743. N492CG         6,494 ft
  744. N1746          6,496 ft
  745. N602JC         6,497 ft
  746. N345DZ         6,497 ft
  747. N510FF         6,498 ft
  748. N148BD         6,498 ft
  749. N45RK          6,501 ft
  750. TG65           6,504 ft
  751. N378BG         6,504 ft
  752. TFF959         6,506 ft
  753. N1163B         6,506 ft
  754. N145QS         6,509 ft
  755. TWY704         6,511 ft
  756. N696NG         6,511 ft
  757. N84GH          6,512 ft
  758. CAP526         6,514 ft
  759. N595TM         6,517 ft
  760. N6062F         6,522 ft

------------------------------------------------------------
  TOP 10 — BUSIEST DAYS (by data points)
------------------------------------------------------------
    1. 2026-02-05     18,409 points   120 aircraft
    2. 2025-11-25     17,131 points    98 aircraft
    3. 2026-01-14     12,716 points   102 aircraft
    4. 2026-02-04     12,172 points    95 aircraft
    5. 2025-11-24     12,067 points    95 aircraft
    6. 2026-01-07     11,048 points    89 aircraft
    7. 2025-12-02     10,593 points    78 aircraft
    8. 2026-02-02     10,259 points    77 aircraft
    9. 2026-01-22     10,109 points    89 aircraft
   10. 2025-12-15     10,041 points    92 aircraft

------------------------------------------------------------
  FLIGHT ACTIVITY BY HOUR OF DAY (UTC±00:00)
------------------------------------------------------------
  00:00  ███████████████                            16,770
  01:00  ███████████                                12,456
  02:00  ████████                                    8,880
  03:00  ██                                          2,167
  04:00  █                                           1,335
  05:00  █                                           1,104
  06:00                                                373
  07:00                                                  0
  08:00                                                 11
  09:00                                                 11
  10:00                                                  0
  11:00                                                 25
  12:00                                                998
  13:00  █                                           1,992
  14:00  ███████████                                11,781
  15:00  ████████████████                           17,388
  16:00  ██████████████████████████                 27,914
  17:00  █████████████████████████████████████      40,171
  18:00  ████████████████████████████████████████   42,383
  19:00  ██████████████████████████████████████     40,298
  20:00  ███████████████████████████████████████    42,117
  21:00  ████████████████████████████████████       38,556
  22:00  ████████████████████████████               30,659
  23:00  ███████████████████████                    25,277

------------------------------------------------------------
  ALTITUDE STATISTICS (feet)
------------------------------------------------------------
  Minimum  :    5,568
  Maximum  :    6,522
  Mean     :    6,332
============================================================

